course_id,institution_id,course_name,department,duration_years,intake_capacity,fee_per_year,course_status,last_updated
CRS_418,INST_0153,Diploma in Computer Engineering,DIP-CSE,3,104,35202.00,active,2024-11-25 12:00:00
CRS_419,INST_0154,B.Tech Internet of Things,IOT,4,97,239575.00,closed,2026-05-28 12:00:00
CRS_42,INST_0017,B.Tech Mechanical Engineering,MECH,4,66,59079.00,active,2026-07-28 12:00:00
CRS_420,INST_0154,B.Tech Mechanical Engineering,MECH,4,127,84529.00,active,2021-08-29 12:00:00
CRS_421,INST_0154,MCA,MCA,3,90,183484.00,active,2026-04-19 12:00:00
CRS_422,INST_0155,B.Tech Computer Science and Business Systems,CSBS,4,153,210612.00,active,2026-06-03 12:00:00
CRS_423,INST_0155,MBA Business Analytics,MBA-BA,2,161,91485.00,active,2021-09-10 12:00:00
CRS_424,INST_0155,MBA,MBA,2,89,101010.00,closed,2022-06-26 12:00:00
CRS_425,INST_0156,B.Tech Computer Science and Engineering,CSE,4,85,146324.00,active,2026-06-16 12:00:00
CRS_426,INST_0156,Diploma in Civil Engineering,DIP-CIVIL,3,59,180746.00,active,2021-08-04 12:00:00
CRS_427,INST_0156,B.Tech Automobile Engineering,AUTO,4,57,57548.00,closed,2026-06-28 12:00:00
CRS_428,INST_0158,MCA,MCA,3,170,188919.00,active,2022-05-11 12:00:00
CRS_429,INST_0158,Diploma in Mechanical Engineering,DIP-MECH,3,169,198896.00,active,2023-03-06 12:00:00
CRS_43,INST_0018,MBA Business Analytics,MBA-BA,2,126,73183.00,active,2026-06-25 12:00:00
CRS_430,INST_0159,Diploma in Artificial Intelligence,DIP-AI,3,34,61673.00,active,2023-01-11 12:00:00
CRS_431,INST_0159,B.Tech Mechanical Engineering,MECH,4,114,145557.00,active,2022-07-20 12:00:00
CRS_432,INST_0159,B.Tech Electronics and Communication Engineering,ECE,4,43,115650.00,active,2022-05-24 12:00:00
CRS_433,INST_0159,B.Tech Civil Engineering,CIVIL,4,42,111830.00,active,2026-06-10 12:00:00
CRS_434,INST_0160,B.Tech Aerospace Engineering,AE,4,35,222720.00,closed,2026-05-10 12:00:00
CRS_435,INST_0160,M.Tech Data Science,PG-DS,2,125,199345.00,active,2026-06-21 12:00:00
CRS_436,INST_0160,B.Tech Civil Engineering,CIVIL,4,140,248982.00,active,2024-08-19 12:00:00
CRS_437,INST_0161,B.Tech Electronics and Communication Engineering,ECE,4,118,240379.00,active,2026-05-22 12:00:00
CRS_438,INST_0161,Diploma in Mechanical Engineering,DIP-MECH,3,57,198256.00,active,2026-04-20 12:00:00
CRS_439,INST_0162,B.Tech Biotechnology,BT,4,172,75955.00,closed,2021-09-23 12:00:00
CRS_44,INST_0018,MBA,MBA,2,42,229270.00,active,2023-10-17 12:00:00
CRS_440,INST_0162,MBA Business Analytics,MBA-BA,2,125,101304.00,active,2024-11-12 12:00:00
CRS_441,INST_0162,MCA,MCA,3,174,26254.00,active,2026-05-23 12:00:00
CRS_442,INST_0163,B.Tech Data Science,DS,4,152,167815.00,active,2026-04-30 12:00:00
CRS_443,INST_0163,B.Tech Mechanical Engineering,MECH,4,165,119152.00,active,2024-03-24 12:00:00
CRS_444,INST_0164,B.Tech Cybersecurity and Digital Forensics,CYS,4,63,32948.00,active,2024-04-12 12:00:00
CRS_445,INST_0164,B.Tech Artificial Intelligence and Machine Learning,AIML,4,107,40314.00,active,2021-09-22 12:00:00
CRS_446,INST_0164,Diploma in Artificial Intelligence,DIP-AI,3,30,26894.00,active,2023-02-21 12:00:00
CRS_447,INST_0164,B.Tech Automobile Engineering,AUTO,4,90,99580.00,active,2022-03-04 12:00:00
CRS_448,INST_0165,B.Tech Data Science,DS,4,175,132183.00,active,2024-05-12 12:00:00
CRS_449,INST_0165,Diploma in Mechanical Engineering,DIP-MECH,3,64,195755.00,active,2026-04-29 12:00:00
CRS_45,INST_0018,MCA,MCA,3,43,55118.00,active,2026-08-05 12:00:00
CRS_450,INST_0166,B.Tech Automobile Engineering,AUTO,4,141,186559.00,active,2026-05-02 12:00:00
CRS_451,INST_0166,Diploma in Electrical Engineering,DIP-EEE,3,119,43968.00,active,2025-05-25 12:00:00
CRS_452,INST_0166,B.Tech Electronics and Communication Engineering,ECE,4,78,128749.00,active,2026-08-08 12:00:00
CRS_453,INST_0167,B.Tech Civil Engineering,CIVIL,4,117,115310.00,active,2024-02-29 12:00:00
CRS_454,INST_0167,B.Tech Electrical and Electronics Engineering,EEE,4,59,248437.00,active,2026-04-25 12:00:00
CRS_455,INST_0168,B.Tech Computer Science and Engineering,CSE,4,78,41520.00,active,2026-07-16 12:00:00
CRS_456,INST_0168,M.Tech Artificial Intelligence,PG-AI,2,82,176975.00,active,2026-05-11 12:00:00
CRS_457,INST_0169,Diploma in Civil Engineering,DIP-CIVIL,3,89,39982.00,active,2026-05-12 12:00:00
CRS_458,INST_0169,B.Tech Electrical and Electronics Engineering,EEE,4,66,245792.00,active,2021-11-14 12:00:00
CRS_459,INST_0170,B.Tech Chemical Engineering,CHEM,4,87,134714.00,active,2026-08-05 12:00:00
CRS_46,INST_0018,Diploma in Civil Engineering,DIP-CIVIL,3,50,37138.00,closed,2022-12-13 12:00:00
CRS_460,INST_0170,B.Pharm,PHARM,4,131,205530.00,active,2026-05-01 12:00:00
CRS_461,INST_0171,B.Tech Electronics and Communication Engineering,ECE,4,52,178271.00,active,2023-11-25 12:00:00
CRS_462,INST_0171,B.Tech Data Science,DS,4,154,248331.00,active,2026-04-19 12:00:00
CRS_463,INST_0173,M.Tech VLSI Design,PG-ECE,2,140,223870.00,active,2026-05-20 12:00:00
CRS_464,INST_0173,B.Tech Cybersecurity and Digital Forensics,CYS,4,37,109711.00,active,2022-07-16 12:00:00
CRS_465,INST_0174,B.Tech Computer Science and Business Systems,CSBS,4,149,183521.00,closed,2023-08-15 12:00:00
CRS_466,INST_0174,M.Tech Artificial Intelligence,PG-AI,2,91,156550.00,active,2022-05-28 12:00:00
CRS_467,INST_0174,Diploma in Electrical Engineering,DIP-EEE,3,125,247312.00,active,2026-06-25 12:00:00
CRS_468,INST_0175,M.Tech Power Systems,PG-EEE,2,121,132087.00,active,2026-07-15 12:00:00
CRS_469,INST_0175,MBA Business Analytics,MBA-BA,2,121,188167.00,active,2026-08-15 12:00:00
CRS_47,INST_0019,M.Tech Artificial Intelligence,PG-AI,2,149,202221.00,active,2026-04-27 12:00:00
CRS_470,INST_0176,MCA,MCA,3,72,242885.00,active,2026-07-18 12:00:00
CRS_471,INST_0176,Diploma in Computer Engineering,DIP-CSE,3,86,166868.00,active,2026-06-13 12:00:00
CRS_472,INST_0177,MBA,MBA,2,39,189656.00,active,2026-07-06 12:00:00
CRS_473,INST_0177,MBA Business Analytics,MBA-BA,2,179,75069.00,active,2026-05-16 12:00:00
CRS_474,INST_0177,B.Tech Electronics and Communication Engineering,ECE,4,47,55992.00,active,2026-04-19 12:00:00
CRS_475,INST_0179,Diploma in Civil Engineering,DIP-CIVIL,3,136,78361.00,active,2024-02-12 12:00:00
CRS_476,INST_0179,Diploma in Artificial Intelligence,DIP-AI,3,34,115891.00,active,2026-07-04 12:00:00
CRS_477,INST_0179,B.Tech Aerospace Engineering,AE,4,132,40642.00,active,2026-05-14 12:00:00
CRS_478,INST_0179,B.Tech Cybersecurity and Digital Forensics,CYS,4,180,234159.00,active,2025-04-07 12:00:00
CRS_479,INST_0180,B.Tech Cybersecurity and Digital Forensics,CYS,4,91,128785.00,active,2026-06-13 12:00:00
CRS_48,INST_0019,MBA,MBA,2,132,200714.00,active,2022-10-27 12:00:00
CRS_480,INST_0180,MBA,MBA,2,56,110398.00,active,2025-05-25 12:00:00
CRS_481,INST_0181,B.Tech Civil Engineering,CIVIL,4,117,186938.00,active,2026-05-21 12:00:00
CRS_482,INST_0181,B.Pharm,PHARM,4,155,236613.00,active,2026-05-03 12:00:00
CRS_483,INST_0181,B.Tech Internet of Things,IOT,4,155,123659.00,active,2026-05-28 12:00:00
CRS_484,INST_0182,M.Tech Data Science,PG-DS,2,156,175200.00,active,2026-06-27 12:00:00
CRS_485,INST_0182,B.Pharm,PHARM,4,106,207079.00,active,2026-07-11 12:00:00
CRS_486,INST_0182,MBA,MBA,2,154,116064.00,active,2022-07-17 12:00:00
CRS_487,INST_0182,B.Tech Robotics and Automation,ROB,4,57,123239.00,active,2026-05-18 12:00:00
CRS_488,INST_0183,M.Tech Artificial Intelligence,PG-AI,2,112,128636.00,active,2026-06-04 12:00:00
CRS_489,INST_0183,Diploma in Artificial Intelligence,DIP-AI,3,74,142832.00,active,2026-04-18 12:00:00
CRS_49,INST_0019,M.Tech VLSI Design,PG-ECE,2,113,140575.00,active,2026-05-14 12:00:00
CRS_490,INST_0183,B.Tech Artificial Intelligence and Machine Learning,AIML,4,168,212040.00,active,2026-05-05 12:00:00
CRS_491,INST_0184,B.Pharm,PHARM,4,120,138756.00,active,2026-05-11 12:00:00
CRS_492,INST_0184,Diploma in Computer Engineering,DIP-CSE,3,39,137835.00,active,2026-05-07 12:00:00
CRS_493,INST_0185,B.Tech Computer Science and Business Systems,CSBS,4,78,40620.00,active,2021-12-23 12:00:00
CRS_494,INST_0185,B.Tech Chemical Engineering,CHEM,4,180,97982.00,active,2026-07-23 12:00:00
CRS_495,INST_0185,Diploma in Computer Engineering,DIP-CSE,3,41,82146.00,active,2026-08-15 12:00:00
CRS_496,INST_0185,M.Tech Artificial Intelligence,PG-AI,2,49,151208.00,active,2026-07-26 12:00:00
CRS_497,INST_0186,B.Tech Automobile Engineering,AUTO,4,68,87263.00,active,2026-06-15 12:00:00
CRS_498,INST_0186,B.Tech Robotics and Automation,ROB,4,97,107458.00,active,2026-08-07 12:00:00
CRS_499,INST_0186,MCA,MCA,3,42,240999.00,active,2026-07-07 12:00:00
CRS_5,INST_0002,B.Pharm,PHARM,4,34,120173.00,active,2025-05-04 12:00:00
CRS_50,INST_0020,M.Tech VLSI Design,PG-ECE,2,129,248715.00,active,2026-07-24 12:00:00
CRS_500,INST_0187,B.Tech Computer Science and Business Systems,CSBS,4,146,68376.00,active,2026-05-29 12:00:00
CRS_501,INST_0187,M.Tech Data Science,PG-DS,2,117,120922.00,active,2025-04-23 12:00:00
CRS_502,INST_0241,B.Tech Information Technology,IT,4,122,124504.00,active,2023-02-01 12:00:00
CRS_503,INST_0187,M.Tech Artificial Intelligence,PG-AI,2,150,138618.00,closed,2026-06-05 12:00:00
CRS_504,INST_0188,B.Tech Mechanical Engineering,MECH,4,71,103327.00,closed,2026-06-14 12:00:00
CRS_505,INST_0188,B.Pharm,PHARM,4,76,126484.00,active,2025-01-23 12:00:00
CRS_506,INST_0189,Diploma in Electrical Engineering,DIP-EEE,3,136,240095.00,active,2022-02-21 12:00:00
CRS_507,INST_0189,B.Pharm,PHARM,4,119,248905.00,active,2026-08-03 12:00:00
CRS_508,INST_0189,B.Tech Data Science,DS,4,75,117044.00,active,2026-06-23 12:00:00
CRS_509,INST_0190,MBA,MBA,2,149,120822.00,active,2023-12-23 12:00:00
CRS_51,INST_0020,B.Tech Computer Science and Business Systems,CSBS,4,68,172355.00,active,2026-04-24 12:00:00
CRS_510,INST_0190,Diploma in Artificial Intelligence,DIP-AI,3,163,25044.00,active,2025-06-12 12:00:00
CRS_511,INST_0190,B.Tech Automobile Engineering,AUTO,4,49,201642.00,active,2022-05-01 12:00:00
CRS_512,INST_0190,Diploma in Electrical Engineering,DIP-EEE,3,98,74812.00,active,2026-07-28 12:00:00
CRS_513,INST_0191,B.Pharm,PHARM,4,175,178382.00,active,2026-05-29 12:00:00
CRS_514,INST_0191,M.Tech Artificial Intelligence,PG-AI,2,161,138544.00,active,2022-06-08 12:00:00
CRS_515,INST_0191,B.Tech Cybersecurity and Digital Forensics,CYS,4,79,55178.00,closed,2026-08-09 12:00:00
CRS_516,INST_0191,B.Tech Chemical Engineering,CHEM,4,153,96635.00,closed,2026-08-02 12:00:00
CRS_517,INST_0192,B.Tech Biotechnology,BT,4,92,64923.00,active,2026-07-27 12:00:00
CRS_518,INST_0192,Diploma in Artificial Intelligence,DIP-AI,3,48,236639.00,closed,2026-06-02 12:00:00
CRS_519,INST_0192,B.Tech Cybersecurity and Digital Forensics,CYS,4,72,105119.00,active,2026-07-24 12:00:00
CRS_52,INST_0021,B.Arch,ARCH,5,58,62099.00,active,2026-08-07 12:00:00
CRS_520,INST_0193,B.Tech Cybersecurity and Digital Forensics,CYS,4,177,176323.00,active,2026-07-17 12:00:00
CRS_521,INST_0193,B.Tech Computer Science and Engineering,CSE,4,151,68088.00,active,2024-11-29 12:00:00
CRS_522,INST_0194,B.Tech Artificial Intelligence and Data Science,AIDS,4,172,198557.00,active,2022-11-12 12:00:00
CRS_523,INST_0194,B.Pharm,PHARM,4,83,114077.00,active,2025-05-11 12:00:00
CRS_524,INST_0194,Diploma in Artificial Intelligence,DIP-AI,3,98,96230.00,active,2026-04-26 12:00:00
CRS_525,INST_0194,MCA,MCA,3,124,134098.00,active,2026-06-19 12:00:00
CRS_526,INST_0195,B.Tech Electrical and Electronics Engineering,EEE,4,127,229164.00,active,2026-04-21 12:00:00
CRS_527,INST_0195,B.Tech Cybersecurity and Digital Forensics,CYS,4,147,198679.00,active,2026-05-03 12:00:00
CRS_528,INST_0196,Diploma in Civil Engineering,DIP-CIVIL,3,80,137455.00,active,2022-10-16 12:00:00
CRS_529,INST_0196,Diploma in Electrical Engineering,DIP-EEE,3,65,56936.00,active,2026-08-16 12:00:00
CRS_53,INST_0021,M.Tech Power Systems,PG-EEE,2,179,186671.00,active,2026-07-28 12:00:00
CRS_530,INST_0197,Diploma in Computer Engineering,DIP-CSE,3,34,49384.00,active,2022-08-02 12:00:00
CRS_531,INST_0197,B.Tech Computer Science and Business Systems,CSBS,4,150,89844.00,active,2026-06-15 12:00:00
CRS_532,INST_0197,B.Tech Robotics and Automation,ROB,4,52,187489.00,active,2026-06-07 12:00:00
CRS_533,INST_0198,B.Tech Chemical Engineering,CHEM,4,84,136933.00,active,2024-02-23 12:00:00
CRS_534,INST_0198,Diploma in Civil Engineering,DIP-CIVIL,3,30,132176.00,active,2026-07-21 12:00:00
CRS_535,INST_0198,Diploma in Electrical Engineering,DIP-EEE,3,36,216489.00,active,2026-07-04 12:00:00
CRS_536,INST_0198,B.Tech Electronics and Communication Engineering,ECE,4,118,247757.00,active,2026-06-17 12:00:00
CRS_537,INST_0199,Diploma in Civil Engineering,DIP-CIVIL,3,149,45611.00,active,2026-06-20 12:00:00
CRS_538,INST_0199,B.Tech Mechanical Engineering,MECH,4,168,51193.00,active,2026-06-27 12:00:00
CRS_539,INST_0199,B.Tech Artificial Intelligence and Data Science,AIDS,4,118,35598.00,active,2026-08-08 12:00:00
CRS_54,INST_0021,B.Pharm,PHARM,4,154,173134.00,active,2022-06-06 12:00:00
CRS_540,INST_0200,M.Tech Data Science,PG-DS,2,60,157833.00,active,2026-07-09 12:00:00
CRS_541,INST_0200,B.Tech Information Technology,IT,4,76,246751.00,active,2026-07-01 12:00:00
CRS_542,INST_0200,M.Tech Power Systems,PG-EEE,2,33,115595.00,active,2026-07-22 12:00:00
CRS_543,INST_0200,B.Tech Artificial Intelligence and Machine Learning,AIML,4,139,198243.00,active,2026-06-25 12:00:00
CRS_544,INST_0201,B.Tech Cybersecurity and Digital Forensics,CYS,4,148,158014.00,active,2022-09-08 12:00:00
CRS_545,INST_0201,B.Tech Internet of Things,IOT,4,125,128168.00,active,2026-06-23 12:00:00
CRS_546,INST_0202,MBA,MBA,2,147,119420.00,active,2026-05-08 12:00:00
CRS_547,INST_0202,M.Tech Data Science,PG-DS,2,34,46698.00,active,2026-08-11 12:00:00
CRS_548,INST_0202,M.Tech VLSI Design,PG-ECE,2,93,67814.00,active,2024-04-11 12:00:00
CRS_549,INST_0203,B.Arch,ARCH,5,100,188959.00,active,2023-06-20 12:00:00
CRS_55,INST_0021,B.Tech Cybersecurity and Digital Forensics,CYS,4,72,225676.00,active,2026-05-14 12:00:00
CRS_550,INST_0203,B.Tech Computer Science and Business Systems,CSBS,4,35,223148.00,closed,2026-08-08 12:00:00
CRS_551,INST_0203,B.Tech Biotechnology,BT,4,64,226276.00,active,2023-04-10 12:00:00
CRS_552,INST_0203,MBA Business Analytics,MBA-BA,2,103,137125.00,active,2021-11-12 12:00:00
CRS_553,INST_0204,M.Tech Computer Science,PG-CSE,2,147,30696.00,active,2026-06-28 12:00:00
CRS_554,INST_0204,MBA Business Analytics,MBA-BA,2,153,146031.00,active,2026-06-03 12:00:00
CRS_555,INST_0204,Diploma in Computer Engineering,DIP-CSE,3,121,104636.00,active,2023-09-18 12:00:00
CRS_556,INST_0204,B.Tech Aerospace Engineering,AE,4,132,242649.00,active,2024-10-30 12:00:00
CRS_557,INST_0205,Diploma in Computer Engineering,DIP-CSE,3,37,167528.00,active,2022-06-14 12:00:00
CRS_558,INST_0205,B.Tech Artificial Intelligence and Data Science,AIDS,4,59,68974.00,active,2026-08-13 12:00:00
CRS_559,INST_0205,B.Tech Automobile Engineering,AUTO,4,117,45732.00,closed,2021-06-25 12:00:00
CRS_56,INST_0022,B.Tech Computer Science and Business Systems,CSBS,4,134,138127.00,active,2025-03-22 12:00:00
CRS_560,INST_0205,B.Tech Civil Engineering,CIVIL,4,84,67781.00,active,2021-09-21 12:00:00
CRS_561,INST_0206,B.Tech Internet of Things,IOT,4,40,59026.00,active,2023-04-22 12:00:00
CRS_562,INST_0206,Diploma in Artificial Intelligence,DIP-AI,3,66,207457.00,active,2024-03-17 12:00:00
CRS_563,INST_0206,Diploma in Computer Engineering,DIP-CSE,3,104,216455.00,active,2024-08-13 12:00:00
CRS_564,INST_0207,B.Tech Aerospace Engineering,AE,4,153,34423.00,active,2026-06-19 12:00:00
CRS_565,INST_0207,Diploma in Artificial Intelligence,DIP-AI,3,33,52864.00,active,2026-07-03 12:00:00
CRS_566,INST_0207,B.Tech Internet of Things,IOT,4,69,140555.00,active,2026-07-03 12:00:00
CRS_567,INST_0208,B.Tech Electrical and Electronics Engineering,EEE,4,123,238665.00,closed,2022-10-03 12:00:00
CRS_568,INST_0208,B.Tech Artificial Intelligence and Machine Learning,AIML,4,66,131921.00,active,2026-05-19 12:00:00
CRS_569,INST_0209,B.Tech Internet of Things,IOT,4,135,86040.00,active,2026-06-04 12:00:00
CRS_57,INST_0022,B.Tech Electronics and Communication Engineering,ECE,4,178,43637.00,active,2026-05-23 12:00:00
CRS_570,INST_0209,B.Tech Electronics and Communication Engineering,ECE,4,63,138795.00,closed,2026-07-14 12:00:00
CRS_571,INST_0209,B.Tech Aerospace Engineering,AE,4,87,52462.00,closed,2026-04-22 12:00:00
CRS_572,INST_0209,B.Tech Electrical and Electronics Engineering,EEE,4,124,179882.00,active,2026-08-12 12:00:00
CRS_573,INST_0210,B.Tech Internet of Things,IOT,4,109,123173.00,active,2026-05-12 12:00:00
CRS_574,INST_0210,B.Tech Computer Science and Business Systems,CSBS,4,81,152180.00,active,2022-01-19 12:00:00
CRS_575,INST_0210,MBA Business Analytics,MBA-BA,2,102,78124.00,active,2026-04-30 12:00:00
CRS_576,INST_0211,M.Tech Data Science,PG-DS,2,44,151436.00,active,2025-03-18 12:00:00
CRS_577,INST_0211,B.Tech Biotechnology,BT,4,160,28680.00,active,2026-08-10 12:00:00
CRS_578,INST_0212,B.Pharm,PHARM,4,129,186677.00,active,2022-06-12 12:00:00
CRS_579,INST_0212,B.Tech Data Science,DS,4,143,126421.00,active,2026-05-05 12:00:00
CRS_58,INST_0022,B.Tech Computer Science and Engineering,CSE,4,60,216369.00,active,2026-05-12 12:00:00
CRS_580,INST_0213,B.Tech Artificial Intelligence and Data Science,AIDS,4,169,165939.00,active,2025-05-25 12:00:00
CRS_581,INST_0213,M.Tech VLSI Design,PG-ECE,2,85,128751.00,active,2026-07-23 12:00:00
CRS_582,INST_0214,B.Pharm,PHARM,4,152,88941.00,active,2022-04-18 12:00:00
CRS_583,INST_0214,B.Arch,ARCH,5,164,84565.00,active,2026-08-03 12:00:00
CRS_584,INST_0214,B.Tech Data Science,DS,4,78,117708.00,active,2025-05-02 12:00:00
CRS_585,INST_0215,B.Tech Computer Science and Engineering,CSE,4,100,77137.00,active,2026-06-23 12:00:00
CRS_586,INST_0215,B.Tech Chemical Engineering,CHEM,4,128,248669.00,active,2026-05-20 12:00:00
CRS_587,INST_0216,B.Tech Data Science,DS,4,86,120595.00,active,2021-07-30 12:00:00
CRS_588,INST_0216,B.Tech Civil Engineering,CIVIL,4,148,138281.00,active,2023-10-02 12:00:00
CRS_589,INST_0216,Diploma in Computer Engineering,DIP-CSE,3,33,166373.00,active,2024-12-01 12:00:00
CRS_59,INST_0022,M.Tech Power Systems,PG-EEE,2,83,217312.00,active,2026-07-26 12:00:00
CRS_590,INST_0216,B.Tech Biotechnology,BT,4,120,113089.00,active,2026-08-06 12:00:00
CRS_591,INST_0217,B.Pharm,PHARM,4,56,110826.00,active,2026-06-29 12:00:00
CRS_592,INST_0217,Diploma in Mechanical Engineering,DIP-MECH,3,171,164704.00,active,2022-11-06 12:00:00
CRS_593,INST_0217,B.Tech Computer Science and Business Systems,CSBS,4,47,207040.00,active,2026-05-12 12:00:00
CRS_594,INST_0218,Diploma in Civil Engineering,DIP-CIVIL,3,90,35182.00,active,2025-06-20 12:00:00
CRS_595,INST_0218,B.Tech Electronics and Communication Engineering,ECE,4,138,154868.00,active,2024-09-06 12:00:00
CRS_596,INST_0218,MCA,MCA,3,65,208109.00,active,2026-06-21 12:00:00
CRS_597,INST_0219,M.Tech Computer Science,PG-CSE,2,42,242765.00,closed,2021-06-09 12:00:00
CRS_598,INST_0219,B.Tech Cybersecurity and Digital Forensics,CYS,4,164,65195.00,active,2025-06-04 12:00:00
CRS_599,INST_0219,MCA,MCA,3,141,245844.00,active,2026-05-11 12:00:00
CRS_6,INST_0003,B.Tech Automobile Engineering,AUTO,4,131,218077.00,active,2026-05-13 12:00:00
CRS_60,INST_0023,Diploma in Civil Engineering,DIP-CIVIL,3,136,29464.00,active,2026-08-07 12:00:00
CRS_600,INST_0219,Diploma in Civil Engineering,DIP-CIVIL,3,171,174999.00,active,2026-06-04 12:00:00
CRS_601,INST_0220,M.Tech Data Science,PG-DS,2,131,41702.00,active,2023-04-08 12:00:00
CRS_602,INST_0220,B.Tech Information Technology,IT,4,99,242826.00,active,2026-05-15 12:00:00
CRS_603,INST_0220,B.Tech Computer Science and Engineering,CSE,4,166,176769.00,closed,2025-07-09 12:00:00
CRS_604,INST_0221,Diploma in Electrical Engineering,DIP-EEE,3,80,75706.00,closed,2022-07-08 12:00:00
CRS_605,INST_0221,B.Tech Information Technology,IT,4,155,226185.00,active,2023-07-22 12:00:00
CRS_606,INST_0221,B.Tech Chemical Engineering,CHEM,4,63,230061.00,active,2026-06-19 12:00:00
CRS_607,INST_0222,Diploma in Computer Engineering,DIP-CSE,3,103,224524.00,closed,2021-08-08 12:00:00
CRS_608,INST_0222,B.Tech Cybersecurity and Digital Forensics,CYS,4,180,194153.00,active,2026-05-20 12:00:00
CRS_609,INST_0222,B.Arch,ARCH,5,176,86633.00,active,2022-06-27 12:00:00
CRS_61,INST_0023,B.Tech Data Science,DS,4,125,41533.00,active,2026-04-21 12:00:00
CRS_610,INST_0222,B.Tech Data Science,DS,4,163,97176.00,closed,2026-07-02 12:00:00
CRS_611,INST_0223,M.Tech Computer Science,PG-CSE,2,163,50034.00,active,2026-07-16 12:00:00
CRS_612,INST_0223,B.Tech Civil Engineering,CIVIL,4,85,61534.00,active,2026-04-28 12:00:00
CRS_613,INST_0224,Diploma in Electrical Engineering,DIP-EEE,3,116,168842.00,active,2026-06-13 12:00:00
CRS_614,INST_0224,Diploma in Artificial Intelligence,DIP-AI,3,159,137171.00,active,2026-04-22 12:00:00
CRS_615,INST_0225,B.Arch,ARCH,5,64,44278.00,closed,2026-08-04 12:00:00
CRS_616,INST_0225,M.Tech Data Science,PG-DS,2,50,237971.00,active,2024-05-08 12:00:00
CRS_617,INST_0225,B.Tech Artificial Intelligence and Machine Learning,AIML,4,106,213805.00,active,2026-04-20 12:00:00
CRS_618,INST_0225,MBA Business Analytics,MBA-BA,2,79,70004.00,active,2026-08-06 12:00:00
CRS_619,INST_0226,M.Tech Computer Science,PG-CSE,2,55,230984.00,active,2021-09-16 12:00:00
CRS_62,INST_0024,B.Tech Chemical Engineering,CHEM,4,94,101770.00,closed,2026-07-11 12:00:00
CRS_620,INST_0226,M.Tech Power Systems,PG-EEE,2,92,171266.00,active,2026-06-09 12:00:00
CRS_621,INST_0226,M.Tech Artificial Intelligence,PG-AI,2,131,217477.00,active,2026-07-25 12:00:00
CRS_622,INST_0227,B.Tech Mechanical Engineering,MECH,4,60,219966.00,active,2026-05-07 12:00:00
CRS_623,INST_0227,MCA,MCA,3,146,231643.00,active,2026-06-29 12:00:00
CRS_624,INST_0229,B.Tech Automobile Engineering,AUTO,4,49,92617.00,closed,2023-07-12 12:00:00
CRS_625,INST_0229,B.Tech Data Science,DS,4,45,47796.00,closed,2026-06-30 12:00:00
CRS_626,INST_0229,B.Pharm,PHARM,4,107,55250.00,active,2025-02-15 12:00:00
CRS_627,INST_0231,B.Tech Civil Engineering,CIVIL,4,30,25503.00,active,2026-07-30 12:00:00
CRS_628,INST_0231,B.Tech Internet of Things,IOT,4,114,29410.00,active,2022-01-03 12:00:00
CRS_629,INST_0232,B.Tech Electrical and Electronics Engineering,EEE,4,51,105787.00,active,2024-12-06 12:00:00
CRS_63,INST_0024,Diploma in Electrical Engineering,DIP-EEE,3,35,210528.00,active,2021-09-29 12:00:00
CRS_630,INST_0012,B.Tech Chemical Engineering,CHEM,4,151,129759.00,active,2026-05-07 12:00:00
CRS_631,INST_0233,B.Tech Automobile Engineering,AUTO,4,50,163996.00,active,2026-08-16 12:00:00
CRS_632,INST_0233,B.Tech Chemical Engineering,CHEM,4,178,184598.00,active,2026-05-09 12:00:00
CRS_633,INST_0234,MCA,MCA,3,140,125470.00,active,2022-03-07 12:00:00
CRS_634,INST_0234,M.Tech Data Science,PG-DS,2,142,138001.00,active,2023-08-03 12:00:00
CRS_635,INST_0234,B.Tech Robotics and Automation,ROB,4,178,36682.00,active,2024-11-30 12:00:00
CRS_636,INST_0235,B.Tech Data Science,DS,4,140,191662.00,active,2022-02-19 12:00:00
CRS_637,INST_0235,B.Tech Chemical Engineering,CHEM,4,127,63370.00,active,2026-07-31 12:00:00
CRS_638,INST_0235,B.Pharm,PHARM,4,143,138509.00,active,2026-05-23 12:00:00
CRS_639,INST_0235,B.Tech Biotechnology,BT,4,71,187625.00,active,2024-05-06 12:00:00
CRS_64,INST_0025,B.Tech Chemical Engineering,CHEM,4,57,177128.00,active,2024-04-01 12:00:00
CRS_640,INST_0236,Diploma in Electrical Engineering,DIP-EEE,3,163,109702.00,active,2026-04-22 12:00:00
CRS_641,INST_0236,B.Tech Data Science,DS,4,179,170252.00,active,2022-09-20 12:00:00
CRS_642,INST_0185,MBA,MBA,2,163,151202.00,active,2026-05-07 12:00:00
CRS_643,INST_0185,Diploma in Civil Engineering,DIP-CIVIL,3,61,100514.00,active,2026-06-28 12:00:00
CRS_644,INST_0185,Diploma in Artificial Intelligence,DIP-AI,3,49,186369.00,active,2026-06-18 12:00:00
CRS_645,INST_0238,MBA,MBA,2,163,181343.00,active,2024-05-18 12:00:00
CRS_646,INST_0238,B.Tech Cybersecurity and Digital Forensics,CYS,4,127,208538.00,active,2026-06-23 12:00:00
CRS_647,INST_0239,Diploma in Civil Engineering,DIP-CIVIL,3,53,54217.00,active,2026-08-12 12:00:00
CRS_648,INST_0239,B.Tech Artificial Intelligence and Machine Learning,AIML,4,36,99328.00,active,2023-05-05 12:00:00
